Start,End,Open,High,Low,Close,Volume,Market Cap
2024-01-11,2024-01-12,101.3176,106.834,98.2925,99.9542,9970757551.965157,43747512061.7108
2024-01-10,2024-01-11,99.2517,105.02,92.5849,102.2632,7778746003.658537,42126688359.70731
2024-01-09,2024-01-10,97.8797,103.661,95.6878,99.0868,8720397595.8223,43221037225.71777
2024-01-08,2024-01-09,89.6727,99.3699,85.6452,97.6158,7055728568.146341,40070088312.98258
2024-01-07,2024-01-08,93.9365,96.5317,88.0979,89.2606,4749872637.348432,40626693653.083626
2024-01-06,2024-01-07,99.7323,99.9242,92.2507,93.7983,5652640634.574913,41228941831.65505
2024-01-05,2024-01-06,104.825,105.1974,95.8064,99.8192,6804587491.658537,43202503741.76655
2024-01-04,2024-01-05,98.3566,107.9012,97.114,105.1763,8955070467.857143,43651420373.993034
2024-01-03,2024-01-04,107.196,109.8893,89.6822,98.6002,8610595287.947735,44415873224.17073
2024-01-02,2024-01-03,109.3446,116.7305,106.4573,106.8016,6524784963.484321,47870745413.794426
2024-01-01,2024-01-02,102.3477,109.5149,101.816,109.4261,4055928354.902439,45160122813.4216
2023-12-31,2024-01-01,102.5052,105.1609,99.9083,101.459,3947658723.1881533,44289541453.15331
2023-12-30,2023-12-31,106.0919,107.1061,101.0506,101.8192,6395418260.372823,44478711622.79791
2023-12-29,2023-12-30,102.0785,109.7617,100.1647,106.2098,9810188991.989548,45484831248.296165
2023-12-28,2023-12-29,107.4329,109.3014,97.5715,102.1338,9410960687.735191,44163208153.41812
2023-12-27,2023-12-28,113.2844,114.9011,105.6063,107.1748,11410864227.191637,47209599204.400696
2023-12-26,2023-12-27,120.8954,120.8954,104.0087,112.6387,13022271266.95122,48714714338.06272
2023-12-25,2023-12-26,112.9395,125.3934,109.0318,121.3494,11577596864.1777,49446300813.689896
2023-12-24,2023-12-25,108.5895,117.3198,107.8219,112.7023,13309609370.386759,48342506095.059235
2023-12-23,2023-12-24,98.166,109.336,93.361,107.7496,7667423936.400697,41838035451.03484
2023-12-22,2023-12-23,93.8658,99.3053,91.149,98.3141,11759832243.930313,40915291929.32753
2023-12-21,2023-12-22,81.9309,95.182,81.628,94.0013,9354364484.069687,37553659172.954704
2023-12-20,2023-12-21,73.2455,83.8895,73.2455,82.4289,5546245126.383275,33407168145.675957
2023-12-19,2023-12-20,74.2308,76.338,72.2619,73.073,4539609063.139373,31907932969.28223
2023-12-18,2023-12-19,71.2707,75.3914,67.4213,74.4084,4231865944.696864,30302018633.03136
2023-12-17,2023-12-18,73.9519,74.7287,70.8901,71.2907,3294549271.062718,31286614327.344948
2023-12-16,2023-12-17,73.1904,77.224,71.8316,73.4823,4937512187.393728,31875979175.296165
2023-12-15,2023-12-16,75.5848,79.2074,72.5804,72.5804,5899993767.407665,32552597985.74913
2023-12-14,2023-12-15,70.6483,76.3066,69.8186,75.7272,4881921221.609756,30897341201.142857
2023-12-13,2023-12-14,68.5211,72.4703,64.5065,70.9437,4901652997.506993,28825851246.503498
2023-12-12,2023-12-13,71.0181,72.3153,66.1364,68.7703,5997654699.602787,29827617170.54704
2023-12-11,2023-12-12,74.4073,74.5967,67.214,70.3263,6277621546.288733,29744050011.65845
2023-12-10,2023-12-11,72.6621,74.8253,70.9171,74.8253,4716649769.055749,31128074883.916378
2023-12-09,2023-12-10,75.3088,77.5529,72.1696,72.34,6419304670.073171,31972200048.09756
2023-12-08,2023-12-09,68.452,74.9796,68.452,74.754,7914141358.644599,30701823346.229965
2023-12-07,2023-12-08,61.7529,69.2384,61.7529,67.8705,5239261062.707317,27461858189.91986
2023-12-06,2023-12-07,61.5188,66.402,61.5188,61.9328,5637847858,27068903157.139374
2023-12-05,2023-12-06,61.3008,62.3324,59.2448,60.9504,3966742696.076655,25722745596.658535
2023-12-04,2023-12-05,63.0468,65.1831,60.3689,61.5491,3926504995.923345,26540642374.261326
2023-12-03,2023-12-04,63.6384,65.2932,62.4468,63.0207,3364356951.8641114,26964660354.55749
2023-12-02,2023-12-03,59.7817,63.5086,59.7817,63.5086,3064345136.56446,26273309715.411148
2023-12-01,2023-12-02,59.2525,61.6937,58.7723,59.7753,3224115523.4020977,25667388151.573425
2023-11-30,2023-12-01,59.3217,61.602,58.9104,59.2705,3700166785.4340277,25383151303.72222
2023-11-29,2023-11-30,58.2021,61.5351,57.8792,59.185,4024099641.638889,25237615591.52778
2023-11-28,2023-11-29,55.0789,58.5892,54.0966,58.156,2971410207.951389,23768092619.46528
2023-11-27,2023-11-28,57.4816,57.9823,53.7218,55.1094,2566031301.958188,23535776956.076656
2023-11-26,2023-11-27,59.0351,59.0351,56.553,57.6492,1871667859.4736843,24507400876.473682
2023-11-25,2023-11-26,56.2237,59.6347,56.2237,58.8609,2925119867.432056,24795860163.236935
2023-11-24,2023-11-25,56.5323,58.7131,56.3482,56.886,2796202931.6689897,24332534490.770035
2023-11-23,2023-11-24,57.6602,59.3613,56.2572,56.6032,4075375672.055749,24342873157.74913
2023-11-22,2023-11-23,52.4858,58.6263,52.4858,57.585,5473255166.344948,23360329545.63066
2023-11-21,2023-11-22,56.5512,57.3404,51.9007,52.1914,4746578703.331011,23441888582.34843
2023-11-20,2023-11-21,60.9464,61.1666,56.2075,56.4962,4199612751.6062717,25041166794.616726
2023-11-19,2023-11-20,58.2572,61.9631,56.9036,61.5529,4253000884.292683,25292754053.62021
2023-11-18,2023-11-19,58.2501,59.2626,55.0956,58.5434,5370988652.027875,24318664006.243904
2023-11-17,2023-11-18,58.0424,60.411,54.6295,58.1607,7815585323.348432,24569571048.90244
2023-11-16,2023-11-17,65.255,68.0574,56.8301,57.9852,8295721432.146341,26904258159.254356
2023-11-15,2023-11-16,56.8719,66.7495,56.3811,65.4746,7595728111.76655,25726863488.682926
2023-11-14,2023-11-15,52.5112,57.5666,52.4396,56.9071,6963212975.167248,23145147200
2023-11-13,2023-11-14,55.9716,59.3681,52.0536,52.1926,6219169113.9930315,23810945632.285713
2023-11-12,2023-11-13,57.5928,61.7002,55.0446,55.9897,9012842569.770035,24440751407.317074
2023-11-11,2023-11-12,57.239,63.2363,54.0915,56.2981,9512197921.229965,24093845020.358887
2023-11-10,2023-11-11,45.1923,57.3392,45.1923,56.6532,7458849424.1777,21058668022.801395
2023-11-09,2023-11-10,43.1552,48.6217,42.6535,45.4199,4374041398.013937,19008613284.54704
2023-11-08,2023-11-09,42.9318,43.7895,42.4154,43.2328,3629847638.0522647,18177196588.937283
2023-11-07,2023-11-08,41.9471,44.4907,40.3766,43.1654,3120597524.8745646,17653879303.42857
2023-11-06,2023-11-07,41.1265,42.1849,39.8359,42.1849,2157052689.923345,17045957061.045296
2023-11-05,2023-11-06,42.5865,42.8409,40.5078,41.2917,2554516702.7874565,17445794426.083622
2023-11-04,2023-11-05,39.6322,42.6351,39.218,42.294,3835897045.0069685,17407439756.36934
2023-11-03,2023-11-04,39.9542,40.0182,38.2072,39.6313,6060132165.651568,16431041360.790941
2023-11-02,2023-11-03,41.6975,44.4727,39.1142,40.1625,9104262176.707317,17592482698.83972
2023-11-01,2023-11-02,38.1877,46.2009,37.9303,41.3477,5520823788.191638,16808491298.710802
2023-10-31,2023-11-01,34.9702,38.4526,34.92,38.433,3182547699.268293,15235569861.86411
2023-10-30,2023-10-31,32.9766,35.1828,32.4251,34.9907,2106655894.5888503,14300517532.630663
2023-10-29,2023-10-30,31.6208,33.1178,31.4878,32.8362,1172352247.1707318,13570283943.439024
2023-10-28,2023-10-29,31.8128,32.5335,31.5335,31.6946,1727652083.1986063,13427660109.780487
2023-10-27,2023-10-28,32.7597,33.2791,31.5512,31.7666,2596858394.3205576,13540795093.445993
2023-10-26,2023-10-27,32.3654,33.2078,30.8658,32.7131,3098087535.3157897,13436667995.43158
2023-10-25,2023-10-26,30.2286,33.6875,30.0182,32.5141,3924500260.2891984,13434248442.219513
2023-10-24,2023-10-25,31.7856,32.4595,29.6884,30.1562,4742319287.989547,13029938612.250872
2023-10-23,2023-10-24,29.0618,32.5008,28.8196,31.8168,3234538905.034843,12499411474.56446
2023-10-22,2023-10-23,29.2576,29.9614,28.2303,29.1105,3075703846.923345,12086263069.89547
2023-10-21,2023-10-22,27.0186,30.186,26.7131,29.4251,2993564953.6062717,11853619605.89547
2023-10-20,2023-10-21,25.0624,27.3645,24.7829,27.0829,2883343886.620209,11046962861.74216
2023-10-19,2023-10-20,23.4509,25.3955,23.2088,25.0101,1413133444.0557492,10114999867.125435
2023-10-18,2023-10-19,24.0048,24.3155,23.4944,23.4991,1361667079.5609756,9951707630.665504
2023-10-17,2023-10-18,23.9834,24.5281,23.6698,24.0336,2113806493.2578397,10031552998.954704
2023-10-16,2023-10-17,22.0107,24.4261,21.988,24.0509,1298075274.71777,9623185976.940767
2023-10-15,2023-10-16,22.0108,22.1943,21.7901,22.007,496496831.5689046,9151474969.777386
2023-10-14,2023-10-15,21.8805,22.2526,21.8664,22.1139,835146387.7804878,9178553700.43554
2023-10-13,2023-10-14,21.2915,22.2318,21.1662,21.9171,821583996.2369338,8961952835.317074
2023-10-12,2023-10-13,21.986,22.0228,21.1668,21.3695,971626514.4459931,8950714752.547039
2023-10-11,2023-10-12,22.1646,22.4137,21.7635,22.0577,998636892.2996516,9172721984.324041
2023-10-10,2023-10-11,22.1295,22.4983,21.7841,22.184,1063905148.7142857,9181635575.348433
2023-10-09,2023-10-10,23.2504,23.4048,21.8513,22.2106,963229516.3344948,9388085689.111498
2023-10-08,2023-10-09,23.2938,23.6244,23.1907,23.3353,786615404.5714285,9704207809.198606
2023-10-07,2023-10-08,23.4405,23.9713,23.2049,23.3793,1291129949.9651568,9743977160.264809
2023-10-06,2023-10-07,22.7754,23.7614,22.7754,23.4933,1452731486.7979095,9641278675.975609
2023-10-05,2023-10-06,23.0681,23.7196,22.6412,22.7363,1469037798.3832753,9552686678.68641
2023-10-04,2023-10-05,23.4915,23.7329,22.7459,23.1788,2121799310.3832753,9594615494.076654
2023-10-03,2023-10-04,23.3964,24.6617,23.3404,23.5548,2317618398.1463413,9865751842.794426
2023-10-02,2023-10-03,23.8543,24.647,23.0289,23.4711,2463923899.4808364,9893931856.059233
2023-10-01,2023-10-02,21.3207,24.4252,21.1733,23.9407,1533251108.0940766,9241476879.487804
2023-09-30,2023-10-01,20.2909,21.8111,20.152,21.4624,813610607.0452962,8591184127.027874
2023-09-29,2023-09-30,19.9508,20.4555,19.8967,20.3761,877026153.738676,8356388073.940766
2023-09-28,2023-09-29,19.1329,20.0509,19.1329,20.037,755828255.9581882,8025147689.620209
2023-09-27,2023-09-28,19.0399,19.4925,18.8619,19.2102,1059528812.9651568,7874780634.56446
2023-09-26,2023-09-27,19.3753,19.5074,18.975,19.06,1287711455.1254356,7965453087.097561
2023-09-25,2023-09-26,19.3749,19.7264,19.2312,19.4247,1416948407.8327527,8045981293.494774
2023-09-24,2023-09-25,19.5296,19.6669,19.3174,19.3904,942880951.9860628,8073630455.498258
2023-09-23,2023-09-24,19.4624,19.5731,19.326,19.4927,1504337244.4494774,8027310059.250871
2023-09-22,2023-09-23,19.4786,19.7722,19.2338,19.4444,1891972513.7317073,8066120896.324041
2023-09-21,2023-09-22,20.248,20.2686,19.3636,19.461,2847611693.6864114,8143218109.097561
2023-09-20,2023-09-21,20.0293,20.4684,19.8113,20.284,3465812004.749129,8270571133.181185
2023-09-19,2023-09-20,19.7289,20.3682,19.6094,20.0348,4131856918.8432055,8212620146.195122
2023-09-18,2023-09-19,18.7994,20.0962,18.6073,19.6437,3507403937.416084,8005548550.965035
2023-09-17,2023-09-18,19.1095,19.1181,18.6996,18.7948,1209973563.630662,7797862180.327526
2023-09-16,2023-09-17,19.1687,19.4344,18.9188,19.1469,1838829542.292683,7865498838.442509
2023-09-15,2023-09-16,18.844,19.4209,18.6036,19.1686,1954708981.7526133,7799335894.031359
2023-09-14,2023-09-15,18.4488,19.2189,18.4488,18.8283,4026478154.083624,7757797207.052265
2023-09-13,2023-09-14,17.92,18.492,17.7243,18.4071,3413731104.933798,7454979867.41115
2023-09-12,2023-09-13,17.7086,18.667,17.5799,17.9489,4430194026.641115,7397212283.756098
2023-09-11,2023-09-12,18.2055,18.3888,17.4114,17.724,5061218011.857142,7347232918.041812
2023-09-10,2023-09-11,19.4675,19.4675,17.8583,18.2502,3014623353.58885,7590290794.61324
2023-09-09,2023-09-10,19.604,19.6058,19.4346,19.4906,1138215882.5296168,8018830189.8223
2023-09-08,2023-09-09,19.8882,20.2178,19.4356,19.6113,2380499235.1916375,8076020666.0209055
2023-09-07,2023-09-08,19.6262,19.9867,19.3847,19.8979,1832306089.7630663,8039739241.365853
2023-09-06,2023-09-07,20.2666,20.3543,19.2432,19.6539,2078530159.3449478,8082040393.101046
2023-09-05,2023-09-06,19.5053,20.5596,19.0818,20.2923,1648727978.5853658,8080161988.43554
2023-09-04,2023-09-05,19.5874,19.9365,19.2691,19.5248,1736373823.163763,8011822123.254355
2023-09-03,2023-09-04,19.5121,19.6505,19.2674,19.5972,1917587239.8118467,7963708307.95122
2023-09-02,2023-09-03,19.3221,19.6679,19.1678,19.4779,3698930627.6062717,7964504774.306621
2023-09-01,2023-09-02,19.7775,19.9175,19.0822,19.3578,3370457296.324042,7999832527.149826
2023-08-31,2023-09-01,20.8168,21.0118,19.6031,19.7403,1703280411.6167247,8325450884.2125435
2023-08-30,2023-08-31,21.7736,21.8953,20.6605,20.8594,2449237748.735192,8673292811.052265
2023-08-29,2023-08-30,20.5867,21.9595,20.14,21.7362,2496327853.142857,8516992126.432055
2023-08-28,2023-08-29,20.7594,20.7594,20.1781,20.5693,2506258269.2334495,8344325531.243902
2023-08-27,2023-08-28,20.305,20.8883,20.2644,20.8024,1599323892.6062717,8383004475.919861
2023-08-26,2023-08-27,20.3879,20.4092,20.2102,20.304,2480098726.738676,8275567868.219512
2023-08-25,2023-08-26,21.0283,21.0283,20.1642,20.3914,3577012086.3623695,8375501546.794425
2023-08-24,2023-08-25,21.7127,21.993,20.7633,21.0258,4275046907.641115,8731710045.212543
2023-08-23,2023-08-24,20.6303,21.7769,20.4727,21.6717,3982887077.020906,8529101716.344948
2023-08-22,2023-08-23,21.2058,21.2499,19.6102,20.5548,4353098779.379791,8469101137.763066
2023-08-21,2023-08-22,21.7472,21.7472,20.6395,21.1957,4820974903.456446,8671083879.445993
2023-08-20,2023-08-21,21.922,22.0319,21.6457,21.7684,982787376.6550523,8899475001.12892
2023-08-19,2023-08-20,21.3544,22.1726,21.3544,21.9103,1369984039.8919861,8839032668.95122
2023-08-18,2023-08-19,21.7533,22.1689,21.0836,21.3535,3741184181.12892,8776683243.738676
2023-08-17,2023-08-18,22.8625,23.3866,20.2419,21.7041,2905833303.344948,9293089174.268293
2023-08-16,2023-08-17,23.9157,23.9773,22.4098,22.8219,3543673494.898955,9446755675.00697
2023-08-15,2023-08-16,25.1569,25.2771,23.7452,23.8914,6783618497.12892,9988095843.926828
2023-08-14,2023-08-15,24.2157,25.1766,24.1554,25.1574,2152512468.3623695,9950552462.372822
2023-08-13,2023-08-14,24.9355,24.9396,24.2625,24.2625,1139500125.0627177,9979803921.885017
2023-08-12,2023-08-13,24.6113,25.1283,24.4077,24.9399,2463600036.432056,9962254088.790941
2023-08-11,2023-08-12,24.6665,24.863,24.362,24.588,4742469578.369338,9935709258.27526
2023-08-10,2023-08-11,24.3908,24.8183,24.1755,24.6338,1899366208.989547,9892556631.174215
2023-08-09,2023-08-10,24.3272,24.9641,24.2074,24.4186,2438467615.0592337,9908522924.247387
2023-08-08,2023-08-09,23.1166,24.7407,23.0322,24.1992,1975718117.8885016,9540115353.996515
2023-08-07,2023-08-08,23.5979,23.9575,22.4983,23.0708,2595238197.9477353,9365523412.874565
2023-08-06,2023-08-07,23.2528,24.0936,23.215,23.5697,3094687774.247387,9567997577.68641
2023-08-05,2023-08-06,22.7668,23.2543,22.5185,23.2543,2498644500.1713285,9232669499.573427
2023-08-04,2023-08-05,22.6926,23.52,22.5195,22.804,2197004093.076655,9283482120.808363
2023-08-03,2023-08-04,23.1164,23.3679,22.5753,22.6672,1872179796.968641,9272705059.672474
2023-08-02,2023-08-03,24.0608,24.2269,23.0194,23.1638,1813979788.6794424,9509868176.261324
2023-08-01,2023-08-02,23.7657,23.9843,23.0887,23.9843,3219851633.285714,9505261130.22648
2023-07-31,2023-08-01,24.2197,24.7755,23.6461,23.782,2283694731.683099,9819663414.619719
2023-07-30,2023-07-31,25.2137,25.2395,23.9858,24.3025,1053664378.8536586,10059727741.756098
2023-07-29,2023-07-30,24.8291,25.4153,24.8291,25.2325,1298208882.543554,10135946295.174215
2023-07-28,2023-07-29,25.095,25.5301,24.597,24.8791,1868510947.8118467,10056229045.013937
2023-07-27,2023-07-28,25.1691,25.5442,24.7359,25.1358,3269873263.630662,10135798390.480837
2023-07-26,2023-07-27,23.3054,25.518,23.2368,25.1912,2188134033.1114984,9759733923.700348
2023-07-25,2023-07-26,23.415,23.5735,22.9114,23.3321,1832467695.0940766,9377303802.703833
2023-07-24,2023-07-25,24.7343,24.8547,23.0979,23.4459,1686712219.2682927,9624659350.94425
2023-07-23,2023-07-24,24.4822,25.2341,24.3036,24.82,1801625853.456446,9973014284.432056
2023-07-22,2023-07-23,25.5646,25.9714,24.3325,24.5421,1764781616.815331,10314894669.874565
2023-07-21,2023-07-22,25.3562,25.9794,25.1289,25.6027,2515255043.5400696,10255955219.519163
2023-07-20,2023-07-21,26.3625,27.3708,25.1888,25.3756,3132963667.7979093,10612639861.013937
2023-07-19,2023-07-20,25.5397,26.948,25.4349,26.3998,3467496046.8675957,10611987786.543554
2023-07-18,2023-07-19,26.7562,27.0613,24.891,25.5661,4114417962.7212543,10389611116.81533
2023-07-17,2023-07-18,27.4113,28.459,25.8849,26.9021,3496833717.8745646,10957156735.700348
2023-07-16,2023-07-17,27.7016,28.57,26.9409,27.4262,4075816079.8885016,11178621705.505226
2023-07-15,2023-07-16,26.7327,29.0289,26.623,27.3652,6463678375.609756,11256537901.216028
2023-07-14,2023-07-15,25.9713,30.0831,25.3321,26.7565,9355394358.972126,11194086666.250872
2023-07-13,2023-07-14,21.9545,26.4517,21.5142,26.0046,3696321902.8536587,9348834472.731707
2023-07-12,2023-07-13,22.0554,22.7066,21.8746,21.996,2171591701.641115,8914462255.477352
2023-07-11,2023-07-12,21.3247,22.2867,21.2463,22.0907,2601083738.2891984,8830317302.271776
2023-07-10,2023-07-11,21.3358,21.761,20.6133,21.3299,2368651840.139373,8465871574.167248
2023-07-09,2023-07-10,21.8414,22.325,21.1095,21.3666,2977356696.1114984,8632885345.658537
2023-07-08,2023-07-09,21.4965,22.4001,21.3519,21.9068,4887078298.620209,8723107475.763065
2023-07-07,2023-07-08,19.6796,21.5905,19.3611,21.4506,6410902199.02439,8243413718.236934
2023-07-06,2023-07-07,19.0304,20.9836,18.9885,19.9038,2970295053.857143,7967491701.04878
2023-07-05,2023-07-06,19.1783,19.4125,18.6244,19.1989,1631685401.8188152,7626745592.916376
2023-07-04,2023-07-05,19.2502,20.0854,19.1745,19.3576,1386754878.163763,7793090903.1777
2023-07-03,2023-07-04,19.4543,19.6093,19.0574,19.4198,2044310473.8188152,7753632239.7735195
2023-07-02,2023-07-03,18.737,19.7994,18.5982,19.5604,2037694552.4181185,7680908472.271777
2023-07-01,2023-07-02,18.9422,18.989,17.9663,18.8017,3589512408.9094076,7375952638.700349
2023-06-30,2023-07-01,17.9908,19.9127,17.7284,18.9835,4451407673.574913,7524148714.369338
2023-06-29,2023-06-30,15.9768,18.2691,15.9152,18.1015,2333871254.7108016,6850650840.278746
2023-06-28,2023-06-29,16.6079,16.6079,15.855,16.1438,2089710224.0836236,6494991203.205575
2023-06-27,2023-06-28,16.2554,17.1378,16.2096,16.8689,1008432743.9442508,6686536365.672474
2023-06-26,2023-06-27,16.8785,17.3564,16.3416,16.6242,780636008.5156795,6739158052.724739
2023-06-25,2023-06-26,16.65,18.3475,16.6292,17.3313,1702236684.3519163,6958612742.648084
2023-06-24,2023-06-25,17.1299,17.556,16.7011,17.0359,1062380191.9372822,6869808739.02439
2023-06-23,2023-06-24,16.6886,17.7284,16.5082,17.3782,874367451.261324,6788382623.45993
2023-06-22,2023-06-23,17.2847,17.7331,16.8388,16.9483,1018948587.087108,6905146126.432055
2023-06-21,2023-06-22,16.5915,17.5901,16.5915,17.4703,1076200889.5609756,6805148690.602787
2023-06-20,2023-06-21,16.0926,16.9305,15.9969,16.9305,884723449.3379791,6499589478.317073
2023-06-19,2023-06-20,15.4938,16.4075,15.4646,16.4075,717048998.5818815,6322686872.498258
2023-06-18,2023-06-19,15.668,16.2863,15.505,15.9112,693428764.2508711,6337196732.76655
2023-06-17,2023-06-18,15.3063,16.1667,15.2333,16.0127,1025362449.6829268,6311502200.12892
2023-06-16,2023-06-17,14.7289,15.6555,14.6646,15.6182,1087012374.5156794,6009625964.832752
2023-06-15,2023-06-16,14.4734,15.1932,14.3747,14.975,1276551657.3414633,5891224350.421603
2023-06-14,2023-06-15,15.0564,15.6251,14.5001,14.7661,1076181203.4947736,6059409269.285714
2023-06-13,2023-06-14,15.2177,16.0096,14.9814,15.2539,1295051683.2857144,6110824842.790941
2023-06-12,2023-06-13,15.5311,15.741,14.9488,15.3956,1391276267.6794424,6110973066.8013935
2023-06-11,2023-06-12,15.6072,16.261,15.2938,15.7669,2172553304.5470386,6231303953.606272
2023-06-10,2023-06-11,17.3763,17.3763,13.7061,15.7298,2892616373.2412586,6096906501.475525
2023-06-09,2023-06-10,18.9304,19.5522,17.4041,17.6444,855929727.8641115,7433960222.303136
2023-06-08,2023-06-09,18.6195,19.3505,18.3627,19.2529,966455806.5853659,7508239948.623693
2023-06-07,2023-06-08,20.3912,20.6036,18.8317,18.9443,1052435694.5191637,7873537840.087108
2023-06-06,2023-06-07,20.0306,21.2391,19.4588,20.7042,1222025316.3519163,8017895781.02439
2023-06-05,2023-06-06,21.833,22.0891,19.6911,20.2874,1063540070.4634147,8426994735.149826
2023-06-04,2023-06-05,21.2997,22.6375,21.2052,22.1889,601276919.7839721,8754108711.574913
2023-06-03,2023-06-04,21.3168,21.8711,21.2123,21.8677,536088692.22299653,8533848251.536586
2023-06-02,2023-06-03,20.5588,21.7955,20.4828,21.7219,652145227.6620209,8460237574.853659
2023-06-01,2023-06-02,20.8757,21.2506,20.5857,21.0139,633479377.7142857,8319312975.8223
2023-05-31,2023-06-01,21.3066,21.3689,20.6848,21.2687,879374627.5783972,8314988823.456446
2023-05-30,2023-05-31,20.6262,21.6431,20.5714,21.5589,842775333.1010453,8421596442.376307
2023-05-29,2023-05-30,20.8553,21.0795,20.5844,21.0325,749215492.1045296,8278957395.606272
2023-05-28,2023-05-29,20.9899,21.4545,20.3959,21.1711,788306519.0763888,8251147874.579861
2023-05-27,2023-05-28,20.0242,21.0615,19.4533,20.9764,452514842.0972222,7957597946.388889
2023-05-26,2023-05-27,19.78,20.0926,19.2887,20.0292,513054145.2692308,7818466306.548951
2023-05-25,2023-05-26,19.5719,19.8158,18.9686,19.7813,776060749.2350878,7751528131.631579
2023-05-24,2023-05-25,20.4777,20.4777,19.2158,19.5835,789368139.53125,7775728194.545139
2023-05-23,2023-05-24,20.0243,20.5242,19.5335,20.484,723034602.59375,7983336608.090278
2023-05-22,2023-05-23,20.1687,20.2647,19.5004,20.0306,694277089.6180556,7893997134.194445
2023-05-21,2023-05-22,21.0697,21.0697,20.0871,20.1662,423984080.0381944,8134317327.177083
2023-05-20,2023-05-21,21.0065,21.0666,20.3187,21.0666,436208635.1006944,8185906195.25
2023-05-19,2023-05-20,20.7713,21.0093,20.3663,20.9909,612424487.8263888,8200791894.934028
2023-05-18,2023-05-19,21.4274,21.4274,20.531,20.76,745467016.2326388,8285318102.041667
2023-05-17,2023-05-18,21.1119,21.518,20.6609,21.429,716861261.9444444,8318547212.475695
2023-05-16,2023-05-17,21.3779,21.3779,20.8022,21.1085,714568237.9965278,8337416875.065972
2023-05-15,2023-05-16,21.4839,21.7717,20.7553,21.3816,723662050.3929825,8499032431.680702
2023-05-14,2023-05-15,21.2818,21.6032,20.7618,21.4799,639728090.3611112,8397758342.642361
2023-05-13,2023-05-14,21.1825,21.4143,20.8877,21.2881,912253264.3159722,8354074443.822917
2023-05-12,2023-05-13,20.4802,21.1902,19.984,21.1729,1026036099.34375,8073659320.246528
2023-05-11,2023-05-12,21.1991,21.1991,20.0097,20.5459,1219159100.2986112,8099904035.930555
2023-05-10,2023-05-11,21.0678,21.5321,20.3913,21.2296,921857760.9479166,8293628215.798611
2023-05-09,2023-05-10,20.9396,21.2775,20.676,21.0762,1098540720.554007,8245335308.923345
2023-05-08,2023-05-09,22.1115,22.1115,20.4793,20.9678,1288289393.5590277,8409215319.645833
2023-05-07,2023-05-08,22.2371,23.0738,21.8961,22.2732,834252223.0729166,8844948706.809029
2023-05-06,2023-05-07,23.0783,23.2481,21.8938,22.2616,1225276234.2465277,8874529247.538195
2023-05-05,2023-05-06,22.0577,23.216,21.7618,23.0489,964574120.0069444,8825593238.534721
2023-05-04,2023-05-05,22.4677,22.5075,21.8766,22.0378,1176226270.3819444,8721137864.13889
2023-05-03,2023-05-04,22.6362,22.6362,21.4797,22.4603,941259708.5333333,8590470132.61111
2023-05-02,2023-05-03,22.2244,22.7147,21.884,22.6437,910159366.0729166,8736816973.989584
2023-05-01,2023-05-02,23.0103,23.0103,21.8334,22.2273,1235083080.5381944,8748242452.92014
2023-04-30,2023-05-01,23.4768,24.0829,23.1106,23.2338,1006693036.5208334,9239362666.239584
2023-04-29,2023-04-30,23.5478,23.8885,23.2676,23.4339,1321671975.7256944,9210499755.434029
2023-04-28,2023-04-29,22.5595,23.6229,22.3041,23.543,1210753409.5833333,8959506211.538195
2023-04-27,2023-04-28,21.4691,22.677,21.2382,22.576,1789773285.292683,8649262904.585365
2023-04-26,2023-04-27,22.208,23.0758,20.8724,21.4554,1190070420.3541667,8734663292.041666
2023-04-25,2023-04-26,21.7176,22.2262,20.9657,22.2262,929536171.8472222,8375474365.854167
2023-04-24,2023-04-25,21.7752,22.1334,21.3311,21.7227,993471512.6215278,8504548339.118055
2023-04-23,2023-04-24,22.182,22.4115,21.303,21.7931,742176133.4618056,8587950398.711805
2023-04-22,2023-04-23,21.4843,22.2861,21.1131,22.193,981929255.5694444,8493721290.524305
2023-04-21,2023-04-22,22.3472,22.3933,21.348,21.4913,1359523009.4340277,8636217991.020834
2023-04-20,2023-04-21,22.8567,23.1137,21.7659,22.364,1687513961.0069444,8859560445.947916
2023-04-19,2023-04-20,25.0053,25.0053,22.5573,22.8519,1549538542.6527777,9297800037.39236
2023-04-18,2023-04-19,24.7161,25.5288,24.169,25.0295,1422300225.3159723,9767299294.15625
2023-04-17,2023-04-18,25.566359686910122,25.987361283159327,24.48792957672769,24.6878,1903805292.9901907,9861892028.7217
2023-04-16,2023-04-17,24.31243011479012,25.63563949364793,23.994059253266336,25.539182226793315,911922091.200326,9627469080.654661
2023-04-15,2023-04-16,24.8628,24.8628,24.05895873050815,24.310289799954386,1420707801.072669,9552263498.678108
2023-04-14,2023-04-15,24.5604,25.5108,23.9126,24.8952,2243558796.933798,9720054114.665756
2023-04-13,2023-04-14,23.8712,25.1104,23.6928,24.5322,2934123909.3333335,9540306646.962275
2023-04-12,2023-04-13,23.0974,24.3669,22.4294,23.88428536410965,3510522846.2222223,9088578668.458755
2023-04-11,2023-04-12,21.3453,23.73141520830395,20.8666,23.1222,1617369269,8705969021.876099
2023-04-10,2023-04-11,20.933594174025924,21.3841,20.25894995035112,21.2955,428085045.6666667,7992721845.4199915
2023-04-09,2023-04-10,20.6375,20.9921,20.0702,20.9252,468527891.2891986,7906864345.482144
