Start,End,Open,High,Low,Close,Volume,Market Cap
2024-03-13,2024-03-14,10.6893,11.2834,10.6472,11.2672,1182725535.7491288,10806564276.66899
2024-03-12,2024-03-13,11.0382,11.1267,10.2414,10.7276,1328086414.9163764,10576811691.585365
2024-03-11,2024-03-12,10.2495,11.2234,10.0085,11.0293,1196237802.7665505,10577401142.236935
2024-03-10,2024-03-11,10.4903,10.5624,10.0392,10.2754,836933385.0034844,10233448257.536585
2024-03-09,2024-03-10,10.6112,10.9361,10.4439,10.5174,1171038946.4076655,10517924092.010452
2024-03-08,2024-03-09,10.4312,10.692,10.0149,10.6543,1032860053.2404181,10308668423.13589
2024-03-07,2024-03-08,10.5306,10.9713,10.2688,10.4179,1521938703.163763,10334989992.658537
2024-03-06,2024-03-07,9.334325058785305,10.5332,8.950103669524214,10.5067,2309594359.9860625,9778379595.860628
2024-03-05,2024-03-06,9.828299624863812,10.7506,8.838923321571633,9.349174804483457,2064160653.5438597,9879310304.487719
2024-03-04,2024-03-05,9.74343324524264,10.2339,9.656104595737844,9.91384427172093,1658785774.348432,9791161308.13589
2024-03-03,2024-03-04,9.410821767946329,9.888930492506892,8.839758340307933,9.796373626812471,1164641451.7770035,9261707271.672474
2024-03-02,2024-03-03,8.678122133571483,9.428149898164051,8.610812443429,9.422235907715347,905483969.6167247,8914817239.797909
2024-03-01,2024-03-02,8.29086170140624,8.666340325454033,8.29086170140624,8.666340325454033,849417566.4878049,8316493035.923345
2024-02-29,2024-03-01,8.333828637580867,8.881091573923563,8.08811434139214,8.255880364353521,1218832960.8850174,8463193605.43554
2024-02-28,2024-02-29,8.346183474963258,8.67563624842918,8.014286899943675,8.360958271032255,918519227.2020906,8250130085.9930315
2024-02-27,2024-02-28,8.10647892502753,8.43587405297159,8.039583234758545,8.367344996258588,755949242.7770035,8052648167.299651
2024-02-26,2024-02-27,7.904414901792282,8.099804133949117,7.59250941046197,8.099804133949117,486837014.8641115,7759509392.585366
2024-02-25,2024-02-26,7.805990471158723,7.940880363896782,7.69447556008489,7.925526668549646,407829008.39721256,7681569263.536586
2024-02-24,2024-02-25,7.619502480584412,7.890483842233823,7.4460118965875095,7.807609331871251,584313855.912892,7649149977.195122
2024-02-23,2024-02-24,7.468349360899854,7.642165888960315,7.283407380252613,7.584573664872799,526706577.8606272,7351533083.0209055
2024-02-22,2024-02-23,7.4555026396579205,7.667816529649019,7.294654791530803,7.5030818800901224,530576926.0557491,7409444567.425087
2024-02-21,2024-02-22,7.711878815960333,7.7217025774715,7.271849934954935,7.474678328934381,719063350.7421603,7350620052.149826
2024-02-20,2024-02-21,8.050241906562507,8.083059399390393,7.494290337672557,7.723541526585768,816628393.5470383,7682452599.703833
2024-02-19,2024-02-20,7.899420705287918,8.111369489427426,7.674420346795082,8.013555933484383,503931122.24738675,7722066527.804878
2024-02-18,2024-02-19,7.714561042592851,7.912253895199317,7.699914700839404,7.881513022236488,471080188.29268295,7688095376.034843
2024-02-17,2024-02-18,7.655623964571792,7.7139343420309405,7.353912897559102,7.69858534866993,463239530.4843206,7482513299.794425
2024-02-16,2024-02-17,7.766666780092106,7.85709761412946,7.545776128173473,7.659939891408556,628881718.9616724,7623538908.428572
2024-02-15,2024-02-16,7.656599954897008,7.939881432784136,7.554767733091786,7.77074075616983,636692991.3937283,7635536980.094077
2024-02-14,2024-02-15,7.362012430140942,7.705733137222632,7.288636839367173,7.648313025523795,620379322.543554,7481917350.379791
2024-02-13,2024-02-14,7.354422307921016,7.444491087113652,7.162706101608885,7.367116666707065,558671046.641115,7234120490.888502
2024-02-12,2024-02-13,7.093734485807753,7.365718325745716,6.996278234063407,7.33636064648651,409037606.16027874,7064115404.958188
2024-02-11,2024-02-12,7.199385311364133,7.328004354853536,7.08808561377051,7.102298593502412,358580739.2195122,7128895920.121951
2024-02-10,2024-02-11,7.225085252356219,7.286535709548849,7.07696750959723,7.2132461601308595,449705364.66550523,7096804708.940766
2024-02-09,2024-02-10,7.016914044379513,7.311005339789492,6.961440801057645,7.193105188289327,504478691.6167247,7035667916.299651
2024-02-08,2024-02-09,6.95249474498751,7.096518573043109,6.872832883725109,7.0163780565874,402928501.8919861,6889594478.982578
2024-02-07,2024-02-08,6.8018969430539284,6.95548655407938,6.6766391445697,6.94429927020181,309219984.4320558,6714084539.818815
2024-02-06,2024-02-07,6.709234963932451,6.823516178913623,6.661143829172992,6.807689871342262,329828940.5156794,6656690206.452962
2024-02-05,2024-02-06,6.6682016345324024,6.955051310280677,6.599620158966012,6.728072624243235,321660588.29616725,6723727700.592335
2024-02-04,2024-02-05,6.814886401001426,6.822317086719544,6.661032611138984,6.66962495596445,236120150.5087108,6683305974.668989
2024-02-03,2024-02-04,6.938774188056629,6.996907762478773,6.822253272864211,6.830242426823817,301370731.6585366,6814315503.303136
2024-02-02,2024-02-03,6.774925090086001,7.014302316729759,6.770741052484158,6.930932332993839,332139583.85365856,6791904263.041812
2024-02-01,2024-02-02,6.663252971704669,6.806930317966435,6.565763868068102,6.790243580360106,419076473.5574913,6612733271.61324
2024-01-31,2024-02-01,6.838889029774318,6.876307519051113,6.587498898057688,6.651640838733267,446610896.4947735,6684649865.097561
2024-01-30,2024-01-31,7.012050309070174,7.06659493606201,6.829179150299506,6.8368800863705115,650012320.3728223,6906392018.777003
2024-01-29,2024-01-30,6.833201478300088,7.283757628641811,6.717169827168719,7.034457376432581,528157260.9303136,6830921385.63763
2024-01-28,2024-01-29,6.660739425904543,6.8282723070692235,6.575666426626622,6.8282723070692235,331123541.445993,6612426733.372823
2024-01-27,2024-01-28,6.667139089319119,6.729999568429367,6.537974362718166,6.667776452314959,376731084.8466899,6567016808.303136
2024-01-26,2024-01-27,6.417422531591425,6.718499875218002,6.3638926760552845,6.661804984805173,365232537.12543553,6452872294.013937
2024-01-25,2024-01-26,6.454051461902567,6.556574326095739,6.349272989890538,6.436430239291865,392727088.0243902,6370614633.7874565
2024-01-24,2024-01-25,6.36048407697921,6.5333773291368615,6.26399159224163,6.463446289003158,523571666.82229966,6303015123.815331
2024-01-23,2024-01-24,6.348714252346082,6.447280614989685,5.996858185695165,6.351889308091136,646580209.4181185,6176927062.916376
2024-01-22,2024-01-23,6.829066958984557,6.83565593682118,6.326491382429543,6.329097555023909,401099494.0452962,6515594954.825784
2024-01-21,2024-01-22,6.898831064080571,6.96739687125871,6.813386975932847,6.813386975932847,283251838.0662021,6811801770.15331
2024-01-20,2024-01-21,6.857736638134423,6.946501283666598,6.782924066319588,6.896071844698661,456670902.87108016,6771857019.209059
2024-01-19,2024-01-20,7.0352300011259965,7.0823558874454235,6.581325290658499,6.87035853536542,556222959.9756098,6818328547.365853
2024-01-18,2024-01-19,7.363012336194187,7.377849303971655,6.865558330348169,7.007971457116052,453431281.9163763,7094349851.337979
2024-01-17,2024-01-18,7.496197033472199,7.586798041168995,7.266059607755974,7.332194475111159,435883874.1045296,7311309637.473867
2024-01-16,2024-01-17,7.515224644113056,7.662367609081874,7.349612638644595,7.486804843985655,428330562.83972126,7432452631.15331
2024-01-15,2024-01-16,7.360383784185311,7.676625333942369,7.349867145005228,7.518438004596117,449604964.62020904,7464291313.923345
2024-01-14,2024-01-15,7.61271731975483,7.682558966137325,7.320727407339883,7.320727407339883,382207869.4181185,7478941364.268292
2024-01-13,2024-01-14,7.574661529598738,7.737006364259666,7.414549379026183,7.6168006399609505,691530586.7317073,7542825996.271777
2024-01-12,2024-01-13,8.146369258866335,8.20524787886101,7.4055190042718015,7.564597899839101,824794494.7526132,7865124957.675959
2024-01-11,2024-01-12,7.985085760611745,8.562260792421391,7.871679118849337,8.16096143684783,1209476175.71777,8121110772.9930315
2024-01-10,2024-01-11,7.114664805512208,8.064779843603462,6.872580466507904,7.956881582992374,633676818.8501742,7110652314.0069685
2024-01-09,2024-01-10,7.482317012295263,7.521196211961383,6.922564440815396,7.115231556219549,598357539.5888501,7170146572.885017
2024-01-08,2024-01-09,6.942584268439045,7.5028135434071315,6.559546915978432,7.4769824411654655,670577962.0348432,7008766637.2125435
2024-01-07,2024-01-08,7.140778348503225,7.325667930714268,6.840370804986963,6.894390129689913,447043916.65505224,7085578179.58885
2024-01-06,2024-01-07,7.446218374438853,7.446218374438853,6.9967698693689595,7.138309383534151,553387991.641115,7123306056.867596
2024-01-05,2024-01-06,7.863371342753375,7.953701691379958,7.239260044948304,7.442377749032764,684431958.5714285,7437430931.452962
2024-01-04,2024-01-05,7.6191458949794,7.983665210869078,7.506022632300325,7.89126861958299,936359375.71777,7644936765.327526
2024-01-03,2024-01-04,8.431291843357348,8.572213250816164,6.897900918284373,7.646633281522756,867568422.097561,7966387689.240418
2024-01-02,2024-01-03,8.568286710102209,8.805677176973623,8.352234624750771,8.425099872635798,613554146.4390244,8487521812.54007
2024-01-01,2024-01-02,8.247917736332,8.623323771252537,8.10747896521246,8.59108726118704,533572202.29965156,8211109837.027875
2023-12-31,2024-01-01,8.369864663620639,8.631554455510921,8.142457196028502,8.187834809836756,540995794.7351916,8302953851.759582
2023-12-30,2023-12-31,8.299306520104716,8.48785925878796,8.11639597931249,8.370620475400901,683396799.076655,8226389883.759582
2023-12-29,2023-12-30,8.46699974254168,8.686429674170121,8.168710900286493,8.293566455110224,857557807.3240418,8294623775.466899
2023-12-28,2023-12-29,8.670033560761743,8.907637461268415,8.29554518125315,8.457684400838762,938821810.9059234,8445936511.013937
2023-12-27,2023-12-28,8.804617257791747,9.006520296234125,8.455079821895756,8.696583070343118,1102706761.087108,8657510762.27526
2023-12-26,2023-12-27,9.246977958325187,9.581448882587223,8.46843159265082,8.834520740990643,1515450002.6062717,8924265028.087109
2023-12-25,2023-12-26,8.746436956493527,9.375832717425723,8.527851539166504,9.24273989845991,1832797342.28223,8972555619.898954
2023-12-24,2023-12-25,8.47083246531924,9.18460887572746,8.348481872212359,8.671736167849078,1686103253.5679443,8688453453.327526
2023-12-23,2023-12-24,7.948139351469603,8.41833578169509,7.610627415628155,8.358129404053333,822711215.7804878,7772379650.195122
2023-12-22,2023-12-23,8.464413225201252,8.520574497436726,7.888036095956412,7.978124083786428,1943546070.912892,7982057188.017422
2023-12-21,2023-12-22,6.9364107406166955,8.343005199148706,6.925362674001628,8.343005199148706,1164075433.867596,7520790048.916376
2023-12-20,2023-12-21,6.724657977237324,7.117494333295941,6.633746331728636,6.9457483129784165,524853083.33101046,6833308430.686411
2023-12-19,2023-12-20,6.855128593980871,7.021019215949343,6.6379087570825845,6.720664698835082,535169217.58536583,6751250612.494774
2023-12-18,2023-12-19,6.813311647463598,6.877785137358979,6.408205869014554,6.8751441214226725,590045006.4494773,6601657645.341463
2023-12-17,2023-12-18,7.1025578633979976,7.151633123557944,6.759717979295555,6.795006527639594,584681595.2682927,6895883020.181185
2023-12-16,2023-12-17,6.973733562112719,7.330632804563384,6.893856586915943,7.082131303912594,670217925.9372822,7036993239.567945
2023-12-15,2023-12-16,7.5121562092503495,7.556355873745389,6.9380408782196445,6.9380408782196445,902776022.7944251,7152488859.724739
2023-12-14,2023-12-15,7.565710035906081,7.739347170597335,7.130254023293851,7.516732860108436,1011585108.4285715,7311096924.216028
2023-12-13,2023-12-14,7.112123352681338,7.6259153684422305,6.656474656670539,7.6259153684422305,1017512324.0034965,6896804662.472028
2023-12-12,2023-12-13,6.722272385839171,7.301316422680607,6.715250687353431,7.126988599202889,1031823367.2682927,6949467938.87108
2023-12-11,2023-12-12,7.324684454656402,7.324684454656402,6.42848889775818,6.697821623913278,892952453.4788733,6646533254.545774
2023-12-10,2023-12-11,7.149148992269109,7.334548183620575,6.98104777671567,7.334548183620575,854554232.1149826,7120101223.163763
2023-12-09,2023-12-10,6.840552852846517,7.6745945862992775,6.840552852846517,7.124611156103851,1355751060.902439,7268055006.236934
2023-12-08,2023-12-09,6.246793473749905,6.901228387649246,6.171067051414165,6.844351172053292,648046365.9686412,6377756243.919861
2023-12-07,2023-12-08,6.050416414849102,6.277021327702874,5.92450192705881,6.231298466301603,681681944.891986,6033986794.480836
2023-12-06,2023-12-07,5.919217148583359,6.185455765620319,5.814869128784476,6.030147472877807,752714442.1358885,5920451715.167248
2023-12-05,2023-12-06,5.611857560021444,5.934213596359671,5.5163940498089294,5.902069167386597,602571694.3170732,5580387215.878049
2023-12-04,2023-12-05,5.530535378986755,5.709236589100762,5.482608544547415,5.621835892724161,490700172.4703833,5523649903.240418
2023-12-03,2023-12-04,5.549697255489262,5.597535499664023,5.434226732076009,5.538474101198122,300967065.87108016,5440821676.505226
2023-12-02,2023-12-03,5.4658235390944085,5.589657208525946,5.449326015611897,5.564606872375533,279660882.66550523,5432277296.02439
2023-12-01,2023-12-02,5.45465432193764,5.509394488293881,5.378984519367789,5.472697826921222,523325980.76573426,5379883416.087413
2023-11-30,2023-12-01,5.162710470904033,5.525925598350558,5.127700533012712,5.456145434255942,409545894.9375,5204620785.982639
2023-11-29,2023-11-30,5.26991573465996,5.3675007613067915,5.158051931425221,5.163172302713862,345992879.6944444,5190654128.003472
2023-11-28,2023-11-29,5.1582835002252345,5.299273132166645,5.113362690294327,5.264121532401538,385649826.4930556,5144062853.961805
2023-11-27,2023-11-28,5.330204944300539,5.373522097704591,5.046479396027099,5.163262284646486,398959992.82578397,5132294455.222997
2023-11-26,2023-11-27,5.331991160395087,5.407415656667644,5.206178439718285,5.323768447164842,275612411.91929823,5256705023.85614
2023-11-25,2023-11-26,5.2307473487349965,5.378639276685645,5.2307473487349965,5.330415295374975,320317981.1498258,5247899558.466899
2023-11-24,2023-11-25,5.143939783554797,5.289015045921776,5.128313284025782,5.24829220109293,277768941.34494776,5147272248.191638
2023-11-23,2023-11-24,5.17889217694708,5.222338497374966,5.105018225458905,5.134836588618213,325018128.5609756,5094738266.132404
2023-11-22,2023-11-23,4.903004754246477,5.282683135953081,4.903004754246477,5.170824321340129,474312161.3902439,5032025133.585366
2023-11-21,2023-11-22,5.295020542116523,5.3288490040525565,4.8712125597584714,4.901669873410451,396966693.5958188,5093611082.23345
2023-11-20,2023-11-21,5.430877884829247,5.553574715265265,5.269617569979027,5.3018536891104695,389313822.70034844,5360495780.97561
2023-11-19,2023-11-20,5.277266674202028,5.4808687412746275,5.1928219444003245,5.4486779491500945,312726783.3066202,5251444402.0209055
2023-11-18,2023-11-19,5.234499822813229,5.296025203113048,5.01600780577118,5.293770954532922,393720643.85714287,5122866340.473867
2023-11-17,2023-11-18,5.353056784840739,5.48262159269154,5.082649002436597,5.231936552803186,526390640.5156794,5256805602.909408
2023-11-16,2023-11-17,5.556902185371905,5.775498463047254,5.303335904965416,5.368552360119933,566392201.8013937,5478204395.777003
2023-11-15,2023-11-16,5.211604029229972,5.632400541510784,5.196311729876072,5.557847288207837,490602936.14285713,5324202558.407665
2023-11-14,2023-11-15,5.357431398484882,5.513928851338773,5.061390559388073,5.206132332103238,508004696.1707317,5272074694.958188
2023-11-13,2023-11-14,5.679456330777725,5.878669366869814,5.361411173088033,5.378451514569753,603358092.5121951,5531025960.5958185
2023-11-12,2023-11-13,5.566602944767085,5.8457332649244105,5.378636846441035,5.697670126041466,739812905.2229965,5613303636.554007
2023-11-11,2023-11-12,5.268557873187208,5.657042146819224,5.118963975119003,5.547577039268906,570868600.7665505,5309140658.428572
2023-11-10,2023-11-11,5.077963309604954,5.283160246841869,5.008935231933734,5.264406219537091,671964228.3728223,5059576535.108014
2023-11-09,2023-11-10,5.043498237145056,5.2510841895837315,4.783441525917748,5.087332714808395,517465305.4250871,4990325888.027875
2023-11-08,2023-11-09,4.927648269903347,5.088914148371339,4.877715394691498,5.063099270873061,395201296.9581882,4905930330.923345
2023-11-07,2023-11-08,4.952615742096121,5.007893728367785,4.736015405306104,4.935206860710029,409568703.23344946,4854771264.219512
2023-11-06,2023-11-07,4.769697752707148,4.986452639044418,4.692538965916073,4.9653554477293005,422210059.8919861,4784707788.142858
2023-11-05,2023-11-06,4.694907202233062,4.9046169972503915,4.667239346058151,4.776332671828994,339301002.4425087,4723244553.710801
2023-11-04,2023-11-05,4.611356883451707,4.7687277345665935,4.5938689607107035,4.686976729111138,259055211.94425088,4600588824.7735195
2023-11-03,2023-11-04,4.617118423370349,4.640775645623562,4.47795030678621,4.6263613100471,422108331.5400697,4504106150.365853
2023-11-02,2023-11-03,4.737136567580887,4.800453540254958,4.568051869647973,4.637534458415245,616510208.0940766,4621417600.714286
2023-11-01,2023-11-02,4.441587258159641,4.800286674727165,4.330795938070437,4.729794872340661,432412642.5470383,4411129660.181185
2023-10-31,2023-11-01,4.511322800220988,4.595686855231037,4.323614556967191,4.454802017460677,514457789.6062718,4408729539.184669
2023-10-30,2023-10-31,4.326515854752632,4.522499050540897,4.2452238398342645,4.518068381625324,303500284.1324042,4279637969.8083625
2023-10-29,2023-10-30,4.1782875956303975,4.352892695389702,4.148478996131561,4.312270306512114,215863110.36933798,4175202714.344948
2023-10-28,2023-10-29,4.139080308495403,4.22191668437262,4.139080308495403,4.181793004767008,287723797.21254355,4128438961.8013935
2023-10-27,2023-10-28,4.231588501652839,4.231588501652839,4.060128320267584,4.140152977864089,389226092.4390244,4098791901.5783973
2023-10-26,2023-10-27,4.2901312033027885,4.4442865240998985,4.1647750946511115,4.236041777228237,431587161.6035088,4234011623.4140353
2023-10-25,2023-10-26,4.190318989619423,4.346593427552956,4.154593981013695,4.282474848699608,486562232.4320558,4196377654.139373
2023-10-24,2023-10-25,4.356427743376785,4.415550905244742,4.125534036529894,4.184726913843282,769607976.815331,4210769879.390244
2023-10-23,2023-10-24,3.981695900764391,4.343122233610226,3.9340736243345926,4.343122233610226,440471282.6097561,4013927021.759582
2023-10-22,2023-10-23,3.9038487687198318,3.969191727784593,3.8152142401218874,3.961955474162795,326972896.1567944,3828028918.8850174
2023-10-21,2023-10-22,3.7289372578537883,3.960509888441702,3.7095426875289363,3.902177849490704,255195606.34843206,3768734475.6898956
2023-10-20,2023-10-21,3.6563429060837014,3.7978291146348466,3.6423673471887676,3.7174190252549515,236641603.14634147,3675197782.226481
2023-10-19,2023-10-20,3.6515597776276114,3.657877518113982,3.593036554336936,3.6492968082554356,196355536.58536586,3584316670.916376
2023-10-18,2023-10-19,3.6706190811395834,3.7224625488001615,3.6326096738351303,3.6541794504210907,195189132.18118468,3627809503.714286
2023-10-17,2023-10-18,3.7761033703742064,3.7761033703742064,3.6571130950141195,3.6730424468394185,239581335.08710802,3669035761.3344946
2023-10-16,2023-10-17,3.7534674838722664,3.8609095931719795,3.7407393013511316,3.7822165798112866,208182888.0034843,3731510086.4738674
2023-10-15,2023-10-16,3.736478383004766,3.772150942144035,3.7115145855394784,3.7505474724087136,126208269.07773851,3697521147.236749
2023-10-14,2023-10-15,3.721840025959474,3.7600020947874557,3.7200604531683754,3.7337506870426025,144099227.8815331,3690711055.1114984
2023-10-13,2023-10-14,3.6733879804442613,3.7646136233596774,3.6687626516723983,3.718511386658377,183125638.4390244,3650412177.5191636
2023-10-12,2023-10-13,3.7353759567114357,3.7385739975170473,3.6398912711745837,3.6723400149219483,197247512.1533101,3641270573.881533
2023-10-11,2023-10-12,3.8161146824057846,3.823669721832827,3.7029819033212727,3.7355336620968833,199343600.7804878,3705973140.3414636
2023-10-10,2023-10-11,3.882917425336567,3.892222959038602,3.7927504867917072,3.8098673248177204,250730040.1184669,3781352213.3344946
2023-10-09,2023-10-10,4.012829605923326,4.0303290278202795,3.7852583147212098,3.8739387323015744,212898450.7804878,3863385243.491289
2023-10-08,2023-10-09,4.05385348340081,4.072569681255726,4.002831567904175,4.012836521971681,122793616.0348432,3982167744.6027875
2023-10-07,2023-10-08,4.07176314700183,4.111193171774058,4.049398538190528,4.053526842062632,139772775.94425088,4026198589.836237
2023-10-06,2023-10-07,4.026852255686745,4.092268037365311,4.0045872481908,4.069139577921198,153786413.36236933,4002813171.9407663
2023-10-05,2023-10-06,4.039400439300134,4.071432350547666,4.005001442442826,4.019637716447962,171061337.9163763,3986423388.878049
2023-10-04,2023-10-05,4.06662110929107,4.06662110929107,3.9906532463928706,4.04288053823098,216239526.7456446,3980482052.1567945
2023-10-03,2023-10-04,4.120749853407118,4.161299606921377,4.056661571396787,4.070970042611427,251985014.11498258,4062800976.595819
2023-10-02,2023-10-03,4.265321468870142,4.295024904572992,4.10048237004125,4.125575623068601,296699919.76655054,4165760638.87108
2023-10-01,2023-10-02,4.104956273058478,4.277635330721772,4.104907715688186,4.262522655382048,174498201.33449477,4118773672.2020907
2023-09-30,2023-10-01,4.074282620539805,4.1170861686368525,4.072773974692715,4.102415136117383,167028818.4599303,4041405181.7979093
2023-09-29,2023-09-30,4.0732309228883326,4.114519670226431,4.060834230695388,4.07609571688617,217094921.4738676,4031980324.7770033
2023-09-28,2023-09-29,3.9908472143400875,4.091991818418868,3.982356423624927,4.073136649412366,225439541.56445992,3989611649.066202
2023-09-27,2023-09-28,4.01297432524677,4.070158082502679,3.96862761709741,3.990495627258868,196740965.87108013,3960597837.226481
2023-09-26,2023-09-27,4.067438614486483,4.0903256788542235,3.994385497970194,4.012906072135228,184900611.60278746,3982149252.7874565
2023-09-25,2023-09-26,3.987458996818665,4.087913666613958,3.9773462188147857,4.064782664777429,190913972.9512195,3991932231.184669
2023-09-24,2023-09-25,4.0329846054921115,4.058198812025752,3.982985838942804,3.9909098021973595,121155360.78745645,3979072602.2787457
2023-09-23,2023-09-24,4.026183422866776,4.038071109511193,4.003580689011133,4.03320522497924,138989750.42857143,3969115072.358885
2023-09-22,2023-09-23,4.018705667988312,4.035139538151766,3.996138825155702,4.020408211147936,176804827.9303136,3969200966.285714
2023-09-21,2023-09-22,4.139156188335789,4.162750336179514,4.0043843503711205,4.014079457522076,196886317.22996515,4021974029.3135886
2023-09-20,2023-09-21,4.151330108118502,4.163662237552887,4.086882555852504,4.140505861543082,196001635.01045296,4072664333.083624
2023-09-19,2023-09-20,4.109214102666861,4.163589062956897,4.0846450293434575,4.155773125071073,207920230.33101046,4074177474.0592337
2023-09-18,2023-09-19,4.079025144074545,4.218216776397783,4.027161781581376,4.1044245534157415,193184208.92657343,4085413165.916084
2023-09-17,2023-09-18,4.186585148435,4.186898707127813,4.060281015859029,4.080906436846641,153961121.08013937,4068104681.6620207
2023-09-16,2023-09-17,4.143636170726815,4.222864967298663,4.142134495325177,4.186784405952288,194937754.1707317,4123956469.0940766
2023-09-15,2023-09-16,4.0572685324570585,4.169364521211894,4.051247867649039,4.143224244955418,191002215.72125435,4046947952.731707
2023-09-14,2023-09-15,4.003346339190888,4.08682603970344,3.9783382985241893,4.058191338294632,229870309.79094076,3985004081.8292685
2023-09-13,2023-09-14,3.977696643738812,4.069020808609303,3.952358850676824,4.001151440685542,246342891.05574912,3954861463.780488
2023-09-12,2023-09-13,3.9877274684366597,4.08512660504659,3.9669381581879737,3.9899786114936293,297701102.6445993,3955235560.268293
2023-09-11,2023-09-12,4.148442647721034,4.151305383095375,3.9209823816120277,3.984149489480758,264609760.2752613,3992584705.3972125
2023-09-10,2023-09-11,4.235240564733473,4.235240564733473,4.115992704148145,4.151007027029368,160643030.95818815,4119623452.571429
2023-09-09,2023-09-10,4.249038981694775,4.274693762732574,4.238731283133481,4.242107444148114,141040656.64808363,4203579609.0139375
2023-09-08,2023-09-09,4.296419790181125,4.32240030143256,4.2153370693810395,4.252982785433081,190933166.60278746,4211162357.1916375
2023-09-07,2023-09-08,4.275896688597048,4.301947354717047,4.23660123673415,4.2866395257872805,181203574.271777,4212069385.3310103
2023-09-06,2023-09-07,4.261307751240364,4.275797079652729,4.1981291653517365,4.275243912607099,163467004.11149827,4190099537.449477
2023-09-05,2023-09-06,4.256303023824112,4.2952765881838495,4.206265531492014,4.2553412396711705,171684349.89198607,4202524932.5261326
2023-09-04,2023-09-05,4.265185075990553,4.311234483964247,4.198542576719238,4.2567566601642985,153148321.90592334,4207951924.825784
2023-09-03,2023-09-04,4.263896008840141,4.298663769468269,4.238966576627427,4.2634811179432255,140066208.61672473,4220110075.1986065
